Metropolitan,Gender,Family_num,Elder_Household,GrandChild_Household,Single_Household,Multi_Household,Disability_status,Master_EduCode,Master_WithLive,Master_IndustryCode,Manster_Jobcode,Master_Age,Master_EmpCode,Master_MarriCode,Tenancy_Type,Housing_Type,Debt_Holding,Income_code,Assets,Liabilities,Principal_Interest,Spend_Consum,Spend_NonConsum,Master_Retired
0,1,3,0,0,0,0,0,4,2,19,3,3,1,2,1,2,1,7,26776,4720,700,3123,1604,1
0,1,1,0,0,0,0,1,3,1,17,2,1,1,1,3,2,1,2,2935,500,0,1378,71,1
0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,2,0,2,27479,0,0,1128,63,1
0,1,2,1,0,0,0,0,3,2,14,9,5,2,2,1,2,0,4,36580,0,0,2121,198,1
0,2,1,1,0,0,0,0,3,1,17,4,5,2,3,3,1,0,4,2446,0,0,1430,233,1
0,1,4,0,0,0,0,0,4,2,13,2,2,1,2,3,2,1,8,16840,1000,20,5662,1532,1
0,2,4,0,0,1,0,0,4,2,19,3,4,1,4,1,2,1,6,60630,13040,1320,2860,669,1
0,1,1,1,0,0,0,1,2,1,22,11,5,4,4,3,4,1,2,463,250,0,1209,0,2
0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,3,30521,0,0,1671,524,2
0,2,2,0,0,0,0,0,3,2,19,4,5,3,4,3,2,1,7,1535,300,300,1411,773,1
0,1,2,1,0,0,0,0,3,2,6,3,5,1,2,1,1,0,4,43000,0,0,2620,106,1
0,1,1,1,0,0,0,0,1,1,15,9,5,2,3,3,4,0,2,1100,0,0,1348,8,1
0,1,2,0,0,0,0,0,4,2,3,8,3,1,2,1,4,1,4,40350,10000,300,2100,938,1
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,2,0,1,12030,0,0,346,10,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,3,0,2,180,0,0,785,491,2
0,2,1,0,0,0,0,0,3,1,17,4,5,1,3,1,2,0,5,24896,0,0,1592,398,1
0,2,1,0,0,0,0,0,4,1,22,11,2,4,1,3,4,1,3,4280,1600,254,1966,208,1
0,1,2,0,0,0,0,0,2,2,8,8,5,1,4,3,1,1,8,3050,2450,420,1662,1037,1
0,1,1,1,0,0,0,0,1,1,22,11,5,4,4,4,1,0,1,55,0,0,524,15,1
0,1,4,0,0,0,0,0,3,2,7,5,3,1,2,1,2,0,3,34702,0,0,2326,271,1
0,1,2,0,0,0,0,0,4,2,7,9,2,1,2,2,2,1,2,19910,2030,1080,2854,484,1
0,1,2,0,0,0,0,0,3,2,19,7,3,1,2,2,1,0,7,27840,0,0,4179,571,1
0,1,4,0,0,0,0,1,3,2,8,8,5,3,2,1,1,0,4,21610,0,0,1520,114,1
0,1,1,0,0,0,0,0,2,1,22,11,3,4,1,3,1,0,2,200,0,0,1206,20,1
0,1,4,0,0,0,1,1,3,2,8,7,3,1,2,1,2,0,6,37060,0,0,3490,589,1
0,2,2,0,0,0,0,0,4,2,7,2,5,3,2,1,2,0,6,33200,0,0,2800,1297,1
0,2,1,1,0,0,0,0,3,1,9,4,5,2,4,2,2,0,2,4320,0,0,712,29,1
0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,4,2,1,3,37463,1000,0,1969,96,1
0,1,2,1,0,0,0,0,4,2,7,9,5,1,2,1,1,1,5,33600,5000,0,2080,206,1
0,1,1,0,0,0,0,0,4,1,10,2,3,1,1,1,2,0,4,21068,0,0,1485,471,1
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,3,14180,0,0,827,69,1
0,1,2,1,0,0,0,1,3,2,1,6,5,3,2,1,1,0,4,20740,0,0,1380,159,1
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,4,2,0,1,523,0,0,841,17,2
0,1,3,0,0,0,0,1,2,2,22,11,5,4,2,1,1,1,3,26060,600,0,2198,222,2
0,2,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,0,2,19900,0,0,1289,17,2
0,1,2,1,0,0,0,1,1,2,22,11,5,4,2,1,1,0,2,23856,0,0,840,24,2
0,1,3,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,7,106720,0,0,2934,1014,2
0,1,1,1,0,0,0,0,2,1,6,9,5,2,4,3,1,0,2,251,0,0,1135,22,1
0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,1,2,0,1,29030,0,0,664,23,1
0,1,2,1,0,0,1,1,1,2,22,11,5,4,2,1,1,1,2,54700,200,0,2910,209,2
0,1,3,0,0,0,0,1,1,2,22,11,5,4,2,1,1,0,4,6056,0,0,810,3,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,3,0,1,300,0,0,864,1,2
0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,2,40872,0,0,382,37,1
0,1,1,0,0,0,0,0,4,1,6,7,5,3,4,1,2,0,5,55940,0,0,2452,360,1
0,2,3,0,0,0,0,0,3,2,3,8,4,1,4,1,2,1,9,39080,1020,350,3407,198,1
0,2,1,1,0,0,0,0,3,1,15,9,5,2,3,1,2,0,4,23471,0,0,1098,244,1
0,1,1,0,0,0,0,0,3,1,6,7,5,1,4,3,2,1,6,1950,1400,575,1236,470,1
0,2,1,0,0,0,0,0,4,1,19,4,3,3,1,3,2,1,3,3040,760,264,1254,165,1
0,1,1,0,0,0,0,0,4,1,3,5,2,1,1,2,1,0,4,12410,0,630,1508,780,1
0,2,1,0,0,0,0,0,3,1,3,8,3,1,1,3,1,0,4,6844,0,0,1202,374,1
0,1,2,1,0,0,0,1,2,2,17,4,5,2,2,1,2,0,3,11890,0,0,1113,36,1
0,1,1,0,0,0,0,0,3,1,8,8,4,1,1,1,2,1,2,11430,4360,1078,2702,734,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,2,530,0,0,2126,1,2
0,1,6,0,0,0,0,0,3,2,19,7,4,3,2,1,1,1,7,83317,2000,300,3795,1091,1
0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,3,2,0,2,18100,0,0,2136,1,2
0,1,3,0,0,0,0,0,4,2,16,2,4,2,2,1,2,1,9,118100,1400,0,3625,1152,1
0,1,3,0,0,0,1,0,2,2,14,9,4,2,3,3,3,0,4,1250,0,0,2960,223,1
0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,1,3,0,2,9500,0,0,641,36,2
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,3,2,0,3,7148,0,0,546,102,2
0,1,2,0,0,0,0,0,2,2,22,11,5,4,2,3,1,0,2,1280,0,0,933,1,2
0,2,1,0,0,0,0,1,3,1,17,9,4,2,4,2,2,0,1,1722,0,0,613,0,1
0,1,1,0,0,0,0,0,4,1,3,3,2,1,1,1,2,1,7,38400,14021,1005,1448,1806,1
0,1,1,0,0,0,0,0,2,1,22,11,4,4,4,1,1,0,1,5605,0,0,654,52,1
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,0,2,48170,0,0,1010,326,2
0,1,1,0,0,0,0,0,3,1,6,8,4,1,4,3,2,0,6,18600,0,0,2634,410,1
0,1,3,0,0,0,0,1,3,2,3,9,1,2,1,1,1,1,5,8246,50,0,1508,467,1
0,1,1,0,0,0,0,0,2,1,16,2,4,1,1,3,3,0,3,2711,0,0,2148,128,1
0,1,1,0,0,0,0,1,4,1,3,8,2,1,1,3,2,0,5,23170,0,0,1824,862,1
0,2,1,1,0,0,0,0,1,1,1,6,5,3,3,1,1,0,2,7519,0,0,876,227,1
0,1,2,1,0,0,0,0,4,2,1,9,5,3,2,1,1,0,3,12831,0,0,1593,348,1
0,1,3,0,0,0,0,0,4,2,14,7,2,1,2,2,2,1,6,27928,9600,216,2084,718,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,8900,0,0,1570,7,2
0,1,4,0,0,0,0,0,4,2,7,3,5,1,2,1,1,1,6,28866,500,28,1590,323,1
0,1,5,0,0,0,1,0,2,2,1,6,5,3,2,1,1,0,6,3720,0,0,1420,235,1
0,1,1,0,0,0,0,0,3,1,3,5,2,1,1,4,2,1,6,11980,4250,1240,2790,1716,1
0,2,1,0,0,0,0,1,3,1,22,11,3,4,1,3,2,0,2,911,0,0,864,240,2
0,1,1,0,0,0,0,0,4,1,11,2,1,1,1,3,1,1,5,4294,150,0,1690,613,1
0,1,2,0,0,0,0,0,3,2,9,4,3,2,2,3,3,1,2,1313,1040,380,1594,310,1
0,2,1,0,0,0,0,0,3,1,22,11,5,4,4,4,3,0,1,3550,0,0,1534,85,1
0,2,1,1,0,0,0,0,1,1,17,7,5,2,3,3,2,0,2,5212,0,0,480,192,1
0,1,4,0,0,0,1,0,4,2,6,7,3,1,2,3,2,1,4,19294,1000,0,2970,509,1
0,1,2,0,0,0,0,0,2,2,6,9,5,2,2,1,1,0,5,16510,0,0,2610,310,1
0,1,2,0,0,0,0,1,3,2,1,6,5,3,2,1,1,0,7,69890,0,0,3070,566,1
0,1,3,0,0,1,0,0,3,2,3,7,4,1,4,4,1,0,6,12690,0,0,2685,699,1
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,6,38917,0,0,2021,316,1
0,2,1,0,0,0,0,0,1,1,22,11,4,4,4,1,1,0,1,20100,0,0,530,256,2
0,2,1,1,0,0,0,0,1,1,9,4,5,1,3,1,3,0,3,7383,0,0,517,36,1
0,1,2,1,0,0,0,1,3,2,1,6,5,3,2,1,1,0,4,23380,0,0,1606,53,1
0,1,3,0,0,1,0,0,3,2,3,7,4,1,3,1,2,1,6,28649,4280,466,3465,1389,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,1,0,1,369,0,0,581,8,2
0,1,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,10050,0,0,1060,22,2
0,1,4,0,0,0,0,0,3,2,6,8,4,2,2,3,2,1,7,3514,1620,537,2634,487,1
0,2,3,0,0,0,0,0,2,2,3,8,4,1,3,1,2,0,8,72612,0,0,2250,898,1
0,1,1,0,0,0,0,0,3,1,7,5,5,2,4,3,2,1,2,250,4700,540,1375,251,1
0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,4,1,0,4,70,0,0,1456,141,1
0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,4,1,0,2,980,0,0,1528,1,2
0,1,2,0,0,0,0,0,3,2,6,2,5,3,2,1,1,1,5,22380,10000,1048,3902,619,1
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,5,70430,0,0,3029,255,1
0,1,2,0,0,0,0,0,1,2,22,11,5,4,2,1,1,0,6,4670,0,0,3254,665,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,2,1,1,400,120,390,590,0,2
0,1,2,1,0,0,0,0,3,2,15,9,5,2,2,1,2,0,2,10100,0,525,1020,31,1
0,1,3,0,0,0,0,0,4,2,6,7,4,1,2,1,2,1,9,33436,700,766,3620,1470,1
0,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,1,0,5,71612,0,0,2796,1470,2
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,4,47500,0,0,1456,57,1
0,1,3,0,0,0,0,0,4,2,3,3,3,1,2,1,2,0,8,37060,0,0,2260,1015,1
0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,1,0,3,22895,0,303,1150,102,1
0,1,3,0,0,0,0,0,1,2,11,5,5,3,2,1,1,1,8,20309,2700,1238,4918,1466,1
0,1,1,1,0,0,0,0,2,1,3,9,5,1,3,1,1,0,5,45410,0,0,2056,1266,1
0,2,1,1,0,0,0,0,1,1,16,9,5,2,3,4,2,0,1,150,0,0,152,16,1
0,2,1,1,0,0,0,0,1,1,1,6,5,3,3,1,1,1,2,26900,300,0,596,1152,1
0,1,2,1,0,0,0,1,1,2,22,11,5,4,2,1,1,0,2,25900,0,0,848,9,2
0,2,1,1,0,0,0,0,2,1,17,9,5,2,3,1,3,0,1,7240,0,0,656,142,1
0,1,1,1,0,0,0,0,1,1,1,6,5,3,3,1,1,1,1,11140,800,180,1152,75,1
0,1,1,0,0,0,0,0,4,1,3,2,1,1,1,4,2,0,5,12440,0,0,1520,751,1
0,1,1,0,0,0,0,0,3,1,15,9,4,2,1,4,1,0,2,43,0,0,1221,201,1
0,1,2,1,0,0,0,0,2,2,1,6,5,3,2,1,1,0,4,26730,0,0,2034,548,1
0,2,1,1,0,0,0,0,1,1,17,7,5,2,3,1,1,0,1,25480,0,0,795,197,1
0,2,1,0,0,0,0,0,3,1,9,4,4,1,1,3,4,0,1,200,0,0,2270,48,1
0,2,1,1,0,0,0,0,1,1,15,9,5,2,3,1,1,0,2,8270,0,0,814,71,1
0,1,3,0,0,0,0,0,1,2,1,6,5,3,2,1,1,0,2,68600,0,0,1558,74,1
0,1,2,0,0,0,0,0,3,2,6,9,3,2,2,1,2,1,5,22955,1500,148,1828,666,1
0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,0,4,19350,0,0,1742,160,2
0,1,3,0,0,0,0,0,1,2,9,4,5,1,2,1,2,1,6,24560,12700,449,4170,547,1
0,1,3,0,0,1,0,0,3,2,8,8,4,3,4,2,3,0,6,20890,0,0,2860,298,1
0,1,2,0,0,0,0,1,4,2,22,11,5,4,1,1,1,1,1,10510,1000,0,588,15,2
0,1,1,0,0,0,0,0,3,1,19,8,3,3,1,4,1,0,3,4660,0,0,2023,215,1
0,2,2,0,0,0,0,0,4,2,17,9,4,2,2,1,1,1,4,24128,4560,931,1750,326,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,2,0,1,50,0,0,1208,1,2
0,2,3,0,0,1,0,0,4,2,10,3,3,1,4,1,2,0,7,31981,0,0,4760,1176,1
0,2,2,0,0,0,0,0,4,2,13,3,1,1,1,3,1,1,6,12060,6000,84,1770,497,1
0,1,6,0,0,0,0,1,4,2,15,4,4,1,2,1,2,0,10,28318,0,634,4414,1785,1
0,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,2,0,1,18550,0,0,1067,46,2
0,2,3,0,0,0,0,0,2,2,17,2,4,1,3,1,2,1,4,16523,7100,567,2236,906,1
0,1,3,0,0,0,0,0,3,2,7,5,2,1,2,1,2,1,6,15555,1472,750,2590,728,1
0,2,1,1,0,0,0,1,2,1,22,11,5,4,3,2,2,1,1,5099,1000,27,493,28,2
0,1,1,0,0,0,0,1,4,1,7,1,5,2,4,2,1,0,1,4754,0,0,878,91,1
0,1,1,1,0,0,0,0,1,1,6,9,5,2,4,4,3,0,2,1415,0,0,1216,122,1
0,2,2,0,0,0,0,0,1,2,7,9,5,2,3,1,1,0,4,15010,0,0,470,201,1
0,1,2,0,0,0,0,0,3,2,12,9,5,2,2,1,1,0,6,13779,0,867,985,1472,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,1,13030,0,0,447,11,2
0,1,4,0,0,0,0,0,3,2,8,9,1,3,1,1,2,0,5,34818,0,0,4344,517,1
0,1,3,0,0,0,0,0,4,2,15,3,2,1,2,1,2,0,7,105080,0,0,1972,916,1
0,1,2,0,0,0,0,0,1,2,22,11,5,4,2,1,1,1,3,36682,200,0,1349,336,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,3,0,1,7300,0,0,359,56,2
0,2,1,0,0,0,0,0,3,1,3,3,3,1,1,1,3,1,4,6180,700,300,2285,627,1
0,1,2,0,0,0,0,0,3,2,8,8,5,3,2,1,3,1,3,14019,1700,60,2010,334,1
0,2,1,0,0,0,0,0,3,1,22,11,4,4,3,3,2,0,1,1184,0,0,618,1,2
0,1,1,0,0,0,0,0,1,1,6,7,5,2,4,1,1,1,5,47650,850,0,1140,337,1
0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,1,0,6,67232,0,0,953,180,2
0,1,1,1,0,0,0,0,4,1,22,11,5,4,1,3,1,0,1,405,0,0,1714,172,2
0,1,1,0,0,0,0,0,4,1,3,9,4,2,1,3,1,0,1,130,0,0,1550,150,1
0,1,1,1,0,0,0,0,4,1,22,11,5,4,3,3,2,0,1,4950,0,0,631,152,2
0,2,3,0,0,0,0,0,2,2,7,5,4,3,2,1,3,1,3,17680,5900,198,4274,319,1
0,2,2,0,0,0,0,0,2,2,9,4,5,3,2,1,4,0,4,21310,0,0,1592,645,1
0,1,5,0,0,0,0,0,3,2,19,7,4,2,2,1,4,0,7,12805,0,0,4730,903,1
0,1,1,1,0,0,0,0,3,1,16,2,5,3,3,3,2,1,2,5130,1000,36,1690,228,1
0,1,4,0,0,0,0,0,4,2,6,3,4,1,2,1,2,0,4,9240,0,0,1955,335,1
0,1,2,0,0,0,0,0,3,2,6,9,5,2,2,2,2,1,9,59686,10000,300,3638,1137,1
0,2,1,0,0,0,0,0,2,1,1,9,5,2,4,3,1,0,1,525,0,0,885,21,1
0,1,3,0,0,0,0,0,3,2,22,11,4,4,2,1,2,0,6,53155,0,0,3756,506,2
0,1,2,1,0,0,0,1,2,2,17,9,5,2,2,1,1,0,2,25920,0,0,1500,65,1
0,2,1,0,0,0,0,0,4,1,22,11,2,4,1,3,1,0,2,3990,0,0,720,136,1
0,1,3,0,0,1,0,0,3,2,8,8,3,3,3,1,2,0,4,26448,0,48,4120,216,1
0,2,2,0,0,0,0,1,3,2,22,11,4,4,3,1,2,0,2,7150,0,0,1200,29,2
0,1,2,0,0,0,0,0,4,2,7,5,5,3,2,3,3,1,7,21545,2000,474,2434,390,1
0,1,1,1,0,0,0,1,1,1,3,9,5,1,4,3,3,0,4,15260,0,0,1320,291,1
0,1,2,0,0,0,0,0,2,2,8,8,5,1,2,1,2,1,6,26382,1596,585,3000,896,1
0,1,2,0,0,0,0,0,4,2,15,2,2,1,2,1,2,1,6,32420,12732,1080,3920,948,1
0,1,1,0,0,0,0,0,3,1,22,11,5,4,4,1,2,1,3,30300,150,1002,1467,348,1
0,1,5,0,0,0,0,0,4,3,3,5,3,1,2,4,1,1,8,10626,8,519,4599,908,1
0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,1,2,0,1,21256,0,0,1160,17,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,1,4,42440,200,300,1680,440,2
0,1,3,0,0,0,0,0,4,2,9,4,4,3,2,1,1,1,8,68646,13000,1079,2554,1560,1
0,2,1,1,0,0,0,0,1,1,17,4,5,2,3,4,1,0,1,170,0,0,1114,45,1
0,2,1,1,0,0,0,0,2,1,11,5,5,3,3,1,1,1,2,12070,7000,448,1860,555,1
0,2,3,0,0,1,0,0,3,2,5,3,2,1,4,2,1,1,4,4526,9364,636,1935,144,1
0,1,2,1,0,0,0,0,4,2,12,2,5,3,2,3,2,0,3,3240,0,0,2260,1,1
0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,2,19200,0,0,1122,161,1
0,1,5,0,0,0,0,0,4,2,13,3,5,1,2,1,2,1,9,53400,3500,270,5150,1256,1
0,1,1,0,0,0,0,0,4,1,11,5,2,3,1,3,2,1,3,3530,400,1018,1800,104,1
0,1,2,1,0,0,0,0,4,2,13,2,5,1,2,1,2,1,6,58300,200,200,2760,435,1
0,1,4,0,0,0,0,0,2,2,6,7,5,2,2,1,2,1,8,52242,3643,466,1880,822,1
0,2,3,0,0,0,0,0,4,2,13,3,2,1,1,2,2,1,7,37410,8000,216,2884,1043,1
0,1,1,0,0,0,0,0,4,1,15,3,2,1,1,2,1,1,4,12740,6530,285,1365,669,1
0,1,1,0,0,0,0,1,2,1,22,11,5,4,4,3,2,0,1,305,0,0,764,0,2
0,1,2,1,0,0,0,0,1,2,8,8,5,3,2,1,1,1,6,118424,200,0,2672,374,1
0,1,1,1,0,0,0,0,1,1,22,11,5,4,4,3,2,0,1,1408,0,0,619,6,2
0,2,1,1,0,0,0,0,3,1,17,4,5,2,1,3,2,0,1,1970,0,0,672,26,1
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,2,0,1,3010,0,0,678,63,2
0,1,1,1,0,0,0,0,1,1,15,9,5,2,4,3,1,0,1,230,0,0,887,81,1
0,2,2,0,0,0,0,1,4,2,17,4,3,3,1,1,2,0,2,20382,0,0,416,205,1
0,2,3,0,0,0,0,0,2,2,22,11,4,4,4,3,2,0,4,4200,0,0,2253,557,1
0,1,3,0,0,0,0,0,3,2,8,8,4,3,2,1,2,0,7,34650,0,0,3580,543,1
0,2,2,0,0,0,0,0,3,2,18,4,3,3,4,1,1,1,5,94770,800,0,3500,677,1
0,2,2,1,0,0,0,1,1,2,22,11,5,4,2,2,2,0,2,760,0,0,1009,0,2
0,2,3,0,0,0,0,0,3,2,22,11,2,4,2,1,2,1,1,71000,9000,1200,2730,806,1
0,1,1,0,0,0,0,0,4,1,3,8,2,1,1,2,1,0,3,9730,0,0,2620,402,1
0,1,2,1,0,0,0,1,1,2,17,9,5,2,2,1,3,0,1,3620,0,0,736,6,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,2,0,1,6550,0,0,650,47,2
0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,1,1,0,2,35200,0,0,844,41,2
0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,1,0,3,33008,0,0,2079,36,2
0,1,2,0,0,0,0,0,1,2,14,9,5,1,2,1,3,0,5,28254,0,0,1329,409,1
0,1,2,0,0,0,0,1,3,2,3,3,4,1,2,1,1,1,7,31160,1300,648,2430,1116,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,4300,0,0,887,24,2
0,2,3,0,0,1,0,0,4,2,3,3,3,1,4,3,2,0,4,14499,0,0,2546,271,1
0,2,2,0,0,0,0,0,3,2,6,9,4,2,2,3,2,1,8,6864,148,1200,1770,366,1
0,1,2,0,0,0,0,0,2,2,1,6,5,3,2,1,1,0,6,21380,0,0,1368,478,1
0,1,4,0,0,0,0,1,2,2,22,11,5,4,2,1,2,0,2,11208,0,138,1794,122,2
0,2,2,1,0,0,0,1,2,2,1,6,5,3,2,1,1,1,3,20386,3000,0,968,64,1
0,1,3,0,0,0,0,0,1,2,8,8,5,3,2,1,1,0,6,16280,0,0,3154,261,1
0,1,2,0,0,0,0,1,3,2,22,11,5,4,2,1,2,0,4,32970,0,0,2496,22,1
0,1,2,0,0,0,0,0,3,2,6,7,4,2,2,2,2,0,5,57040,0,0,1520,298,1
0,1,3,0,0,0,0,0,4,2,15,4,2,1,2,2,2,0,8,47170,0,0,2600,1167,1
0,1,4,0,0,0,0,0,4,2,3,2,2,1,2,1,2,1,6,49828,5381,619,3356,868,1
0,2,4,0,0,0,0,0,4,2,19,4,3,3,2,1,1,1,7,42174,8468,849,2979,321,1
0,1,2,0,0,0,0,1,2,2,15,9,5,2,2,4,1,1,1,7274,100,420,1614,106,1
0,2,1,1,0,0,0,0,1,1,1,6,5,2,3,4,1,0,1,5080,0,0,960,15,1
0,1,2,1,0,0,0,0,1,2,17,9,5,2,2,1,1,0,2,16750,0,0,1592,8,1
0,1,2,1,0,0,0,0,3,2,17,9,5,2,2,4,1,0,3,6330,0,0,1392,341,1
0,1,1,1,0,0,0,1,2,1,22,11,5,4,4,4,1,0,1,150,0,0,486,1,2
0,1,4,0,0,0,0,0,4,2,6,1,3,1,2,1,3,0,8,33050,0,0,4980,1475,1
0,2,1,0,0,0,0,0,1,1,22,11,4,4,4,3,3,1,1,520,4000,0,682,1,2
0,2,1,1,0,0,0,0,1,1,19,9,5,2,3,1,1,1,2,10995,3000,45,818,337,1
0,1,4,0,0,0,0,0,3,2,7,7,2,3,2,1,2,0,5,30650,0,60,3000,342,1
0,1,3,0,0,0,0,0,4,2,3,8,3,1,1,4,1,1,7,7324,1600,400,4360,1027,1
0,2,1,1,0,0,0,0,1,1,1,6,5,3,3,1,1,0,2,6308,0,0,796,55,1
0,1,3,0,0,0,0,1,1,2,15,9,5,2,2,1,1,0,6,4640,0,0,2628,1299,1
0,1,2,1,0,0,0,1,4,2,14,1,5,1,2,4,1,0,4,3411,0,0,2436,890,1
0,1,2,0,0,0,0,0,4,2,10,2,1,1,2,2,1,1,4,15780,8800,352,3599,720,1
0,2,3,0,0,0,0,1,3,2,22,11,5,4,4,1,3,0,2,10000,0,0,1627,51,2
0,2,1,1,0,0,0,0,3,1,22,11,5,4,4,2,3,0,1,8391,0,0,421,31,2
0,1,1,0,0,0,0,0,4,1,16,2,3,2,1,2,1,1,3,4500,80,1000,924,409,1
0,2,1,0,0,0,0,0,4,1,14,3,2,1,1,3,1,0,5,17645,0,0,1960,617,1
0,2,5,0,1,0,0,1,1,2,15,9,5,2,2,1,2,0,7,17445,0,0,2446,222,1
0,1,3,0,0,0,0,0,4,2,6,8,5,1,2,2,2,0,8,32941,0,0,3176,1645,1
0,1,2,0,0,0,0,1,3,2,15,9,5,2,2,1,1,0,5,53880,0,0,1940,470,1
0,1,3,0,0,0,0,1,4,2,1,6,4,3,2,1,1,0,1,13050,0,0,920,209,1
0,1,1,0,0,0,0,0,4,1,19,2,3,1,1,4,4,0,1,100,0,0,604,16,1
0,1,4,0,0,0,0,0,4,2,15,2,3,1,2,1,1,0,6,55324,0,0,2577,839,1
0,2,2,0,0,0,0,0,3,2,9,4,5,3,3,3,2,1,4,9079,2900,640,2583,818,1
0,2,1,1,0,0,0,0,2,1,22,11,5,4,3,4,1,1,1,277,400,150,750,201,2
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,18950,0,0,461,5,2
0,2,1,1,0,0,0,1,1,1,22,11,5,4,4,1,2,0,1,1705,0,0,822,14,2
0,2,1,0,0,0,0,1,1,1,22,11,5,4,1,3,1,1,2,100,500,200,510,0,2
0,1,6,0,0,0,0,0,3,2,1,6,3,3,2,1,1,0,4,27850,0,0,2100,401,1
0,2,1,1,0,0,0,1,1,1,15,9,5,2,3,1,1,1,2,22665,400,0,1083,75,1
0,2,2,0,0,0,0,0,3,2,14,9,5,2,3,1,1,0,7,19150,0,0,2180,958,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,4,2,1,1,1,22600,1000,0,1072,26,2
0,1,3,0,0,0,0,0,3,2,14,8,4,2,2,1,2,1,8,51750,420,840,2610,1003,1
0,1,4,0,0,0,0,1,2,2,7,9,3,2,4,1,1,0,2,3063,0,122,1628,203,1
0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,2,21120,0,0,1190,35,1
0,1,2,0,0,0,0,0,4,2,12,9,5,2,2,1,2,1,6,24100,4900,828,2040,959,1
0,1,2,1,0,0,0,0,2,2,1,6,5,3,2,1,1,0,3,13200,0,0,1688,76,1
0,1,2,0,0,0,0,0,1,2,9,4,5,3,2,1,1,1,6,44344,6000,0,1876,964,1
0,1,1,0,0,0,0,0,4,1,13,2,2,1,1,2,2,0,6,20500,0,0,3104,1048,1
0,1,1,1,0,0,0,0,3,1,22,11,5,4,3,4,2,0,1,300,0,0,570,9,2
0,1,2,1,0,0,0,1,1,2,22,11,5,4,2,1,3,0,1,8380,0,0,1596,7,2
0,1,1,0,0,0,0,0,1,1,3,8,4,2,4,3,3,1,2,610,378,216,1335,155,1
0,1,3,0,0,0,0,0,3,2,3,8,4,1,2,1,2,1,8,16110,3150,396,3530,1073,1
0,2,2,0,0,1,0,0,4,2,6,3,2,1,4,3,2,1,3,11480,550,540,2910,474,1
0,1,3,0,0,0,0,0,3,2,3,8,3,1,2,1,2,1,7,30190,9568,477,3010,1648,1
0,2,3,0,0,0,0,0,3,2,7,5,5,3,2,1,2,1,9,68200,1150,0,2510,511,1
0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,2010,0,0,322,3,2
0,1,2,0,0,0,0,0,1,2,17,9,5,2,2,1,1,0,2,5080,0,0,760,4,1
0,1,2,0,0,0,0,0,4,2,9,4,5,3,2,2,2,1,3,72634,850,600,1874,960,1
