Family_ID,Metropolitan,Gender,Family_num,Elder_Household,GrandChild_Household,Single_Household,Multi_Household,Disability_status,Master_EduCode,Master_WithLive,Master_IndustryCode,Manster_Jobcode,Master_Age,Master_EmpCode,Master_MarriCode,Tenancy_Type,Housing_Type,Debt_Holding,Income_code,Assets,Liabilities,Principal_Interest,Spend_Consum,Spend_NonConsum,Master_Retired
15000162,1,2,1,1,0,0,0,0,1,1,22,11,5,4,4,4,2,0,1,100,0,0,646,0,2
15000302,1,1,4,0,0,0,0,1,2,2,22,11,5,4,2,1,2,0,5,42470,0,0,2020,450,2
15000322,1,1,1,1,0,0,0,0,1,1,6,7,5,3,4,2,1,0,4,10516,0,0,890,75,1
15000372,1,1,3,0,0,0,0,0,3,2,14,9,5,1,2,1,2,1,9,36392,100,150,2980,1166,1
15100112,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,2,0,1,1240,0,0,535,1,2
15100122,1,2,1,1,0,0,0,1,2,1,22,11,5,4,3,3,2,0,1,182,0,0,911,0,2
15200112,1,2,2,0,0,0,0,0,3,2,3,7,4,1,4,2,1,1,5,2055,1500,20,1480,597,1
15200122,1,1,1,0,0,0,0,0,3,1,7,7,2,1,1,3,3,0,6,37205,0,0,1544,708,1
15200142,1,2,2,0,0,0,0,0,2,2,20,4,5,2,3,1,1,1,3,55250,11000,0,1104,375,1
15200162,1,2,2,0,0,0,0,0,3,2,7,3,3,1,4,2,1,0,6,11015,0,200,2028,572,1
15200192,1,2,2,0,0,0,0,1,1,2,9,4,5,3,2,2,1,0,5,40560,0,0,1738,170,1
15200302,1,1,2,0,0,0,0,0,3,2,19,7,4,3,2,1,2,1,5,81500,10500,150,1969,591,1
15300132,1,2,1,0,0,0,0,0,4,1,22,11,3,4,1,1,4,0,6,58500,0,0,1944,478,1
15300142,1,1,3,0,0,0,0,0,3,2,14,4,2,1,2,2,2,1,5,34682,11500,766,4456,966,1
15300162,1,2,1,1,0,0,0,0,3,1,22,11,5,4,3,3,2,0,1,1607,0,0,860,64,2
15300182,1,1,2,0,0,0,0,1,4,2,8,8,4,3,1,1,1,1,5,99000,6000,672,2210,790,1
15300302,1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,4,98135,0,0,4113,535,2
15300332,1,1,4,0,0,0,0,0,3,2,10,1,4,1,2,1,2,1,8,57420,5390,542,4520,1373,1
15300342,1,1,4,0,0,0,0,0,4,2,15,10,2,1,2,2,2,1,6,27695,2000,1000,3272,718,1
15300362,1,1,2,0,0,0,0,1,1,2,22,11,5,4,1,2,3,0,1,5278,0,0,903,4,2
15300382,1,1,3,0,0,0,0,0,4,2,14,1,4,1,2,1,2,1,8,93740,6800,0,4764,1705,1
15300392,1,1,4,0,0,0,0,1,3,2,19,7,3,1,2,4,2,1,6,29298,4540,520,3650,632,1
15900131,1,1,1,1,0,0,0,0,1,1,22,11,5,4,4,3,2,0,1,1070,0,0,951,0,2
15900161,1,2,3,0,0,1,0,0,3,2,9,4,3,2,4,3,2,1,3,8610,3223,333,1560,31,1
15900191,1,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,1,1,2,82750,3000,0,1300,395,2
15900311,1,2,2,1,0,0,0,1,1,2,22,11,5,4,2,1,3,1,4,5325,2140,216,1900,290,1
15900371,1,2,1,0,0,0,0,0,2,1,19,4,5,3,4,1,2,1,3,26800,4800,228,1062,547,1
15900381,1,1,3,0,0,0,0,1,3,2,16,8,3,2,2,1,2,0,7,83268,0,0,3899,776,1
15900391,1,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,2,0,5,34186,0,0,2977,191,1
16000122,1,1,4,0,0,0,0,0,4,2,14,3,3,1,2,4,1,1,6,31785,5000,0,4560,781,1
16000132,1,1,3,0,0,0,0,0,3,2,16,8,5,1,2,1,3,1,8,52800,7424,816,1460,691,1
16000352,1,2,2,1,0,0,0,0,3,2,22,11,5,4,3,1,2,0,6,76600,0,0,2362,266,2
16100112,1,1,1,0,0,0,0,0,4,1,10,2,2,1,1,2,3,1,5,14760,7600,168,1584,757,1
16100162,1,2,1,0,0,0,1,0,3,1,6,9,5,2,3,3,1,0,5,6500,0,0,1536,331,1
16100182,1,1,1,0,0,0,0,0,3,1,7,9,5,1,1,2,1,0,4,18080,0,0,1560,386,1
16100192,1,1,1,1,0,0,0,1,1,1,22,11,5,4,1,3,1,0,2,1220,0,120,1232,0,2
16100312,1,2,2,1,0,0,0,0,3,2,17,4,5,3,2,1,3,0,4,88500,0,0,2046,45,1
16100352,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,3,0,1,30,0,0,685,1,2
16100392,1,1,5,0,0,0,1,0,3,2,3,9,4,1,2,2,1,1,4,8796,804,703,2176,318,1
16200112,1,2,1,0,0,0,0,0,4,1,14,3,5,1,1,1,3,0,3,30100,0,10,944,314,1
16200122,1,1,1,0,0,0,0,0,4,1,10,1,4,1,1,1,3,1,1,15001,30,48,775,86,1
16200162,1,1,1,0,0,0,0,0,4,1,9,4,1,1,1,3,3,0,3,2860,0,610,1726,447,1
16200182,1,1,2,0,0,0,0,0,4,2,19,2,4,1,2,3,2,1,3,26550,7900,156,1724,1189,1
16200192,1,2,2,0,0,0,0,0,4,2,22,11,5,4,3,1,2,1,7,96217,400,1000,2700,191,2
16300112,1,1,3,0,0,0,0,1,2,2,8,4,5,1,4,1,2,0,8,19660,0,0,1845,448,1
16300132,1,1,1,0,0,0,0,0,4,1,7,3,3,1,1,3,3,0,4,990,0,0,1932,497,1
16300312,1,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,3,0,3,16626,0,0,2212,108,2
16300322,1,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,2,1,6,20200,2530,220,2240,579,2
16300352,1,1,1,0,0,0,0,0,4,1,15,4,3,1,1,3,1,1,6,14340,9000,420,1924,1542,1
16300382,1,2,1,1,0,0,0,0,1,1,15,9,5,2,3,4,3,0,2,320,0,0,530,81,1
16900101,1,1,3,0,0,0,0,0,3,2,7,5,5,2,2,3,3,1,6,14952,9800,1300,3700,793,1
16900121,1,2,1,1,0,0,0,1,2,1,22,11,5,4,3,3,2,0,1,200,0,0,796,13,2
16900161,1,1,1,1,0,0,0,0,4,1,12,3,5,1,3,3,2,1,7,21264,12870,360,3514,671,1
16900311,1,2,2,0,0,0,0,0,4,2,22,11,2,4,2,2,4,1,8,17330,10000,19,4390,861,1
17000122,1,1,1,1,0,0,0,0,2,1,22,11,5,4,4,2,1,0,1,132,0,0,1223,0,2
17000152,1,1,3,0,0,0,0,0,4,2,7,5,4,1,2,2,2,0,7,40860,0,0,2600,964,1
17000182,1,2,1,0,0,0,0,0,4,1,10,2,2,3,1,3,3,1,3,18600,6500,740,1660,508,1
17000302,1,1,2,1,0,0,0,1,2,2,18,9,5,1,2,1,1,0,4,7720,0,560,1636,273,1
17000342,1,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,1,2,89506,6000,144,1338,250,2
17100112,1,1,3,0,0,0,0,0,2,2,22,11,5,4,2,1,2,0,7,72752,0,0,1028,788,2
17100122,1,1,1,0,0,0,0,0,4,1,14,7,2,1,1,2,2,1,2,26180,10000,216,1190,448,1
17100132,1,1,2,0,0,0,0,0,4,2,16,2,2,1,1,2,3,1,7,24950,7000,120,4320,1048,1
17100142,1,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,3,0,2,30252,0,80,1480,64,2
17100172,1,2,1,0,0,0,0,0,3,1,18,9,2,2,1,3,4,1,1,800,400,36,1706,74,1
17100182,1,1,1,0,0,0,0,0,4,1,10,2,1,1,1,3,1,1,8,3000,180,95,2580,1442,1
17100302,1,1,4,0,0,0,0,0,3,2,3,7,4,3,2,1,3,1,5,12482,4500,580,3870,837,1
17200162,1,1,1,0,0,0,0,0,3,1,15,4,1,1,1,3,1,0,4,2000,0,0,1785,463,1
17200312,1,1,5,0,0,0,0,0,3,2,6,7,3,1,2,1,2,1,5,17656,10387,1151,3726,1190,1
17200322,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,2,2,0,1,12010,0,0,626,9,2
17200332,1,1,1,0,0,0,0,0,4,1,3,7,1,1,1,2,1,1,6,8934,4500,180,921,1135,1
17300192,1,1,1,0,0,0,0,0,4,1,22,11,1,4,1,3,1,0,3,1850,0,0,1336,25,1
17300332,1,1,3,0,0,0,0,0,3,2,6,9,5,1,2,1,1,1,8,32440,1500,130,2600,650,1
17300342,1,2,1,0,0,0,0,0,4,1,18,4,4,3,1,2,3,0,4,26109,0,0,1790,92,1
17900111,1,1,2,0,0,0,0,0,4,2,13,2,5,1,2,4,2,0,7,93850,0,0,1855,473,1
17900141,1,2,1,0,0,0,0,0,4,1,3,2,2,1,1,3,1,0,7,29637,0,0,3106,1276,1
17900161,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,2,0,1,340,0,0,451,0,2
17900311,1,2,4,0,0,1,0,0,1,2,17,4,5,1,3,3,3,1,5,885,1285,449,2235,65,1
17900331,1,1,4,0,0,0,0,0,4,2,3,8,3,1,2,3,2,1,6,2100,30,360,2820,784,1
17900381,1,1,4,0,0,0,0,0,3,2,6,7,4,2,2,1,2,0,10,41800,0,0,5480,943,1
18000312,1,1,1,0,0,0,0,0,3,1,6,9,4,2,3,4,1,0,2,280,0,0,1604,33,1
18000322,1,1,1,1,0,0,0,0,1,1,22,11,5,4,4,2,1,0,1,1205,0,0,1008,1,2
18000342,1,2,1,1,0,0,0,0,1,1,9,9,5,1,3,1,1,0,3,27730,0,0,840,1728,1
18100122,1,2,1,0,0,0,0,0,4,1,22,11,1,4,1,3,1,1,3,3580,2400,323,2304,307,1
18100342,1,1,3,1,0,0,0,0,1,2,1,6,5,3,2,1,1,0,3,72360,0,0,2436,21,1
18100362,1,1,4,0,0,0,0,0,4,2,15,3,2,1,2,3,2,1,8,36262,13234,783,3010,1453,1
18100372,1,2,1,0,0,0,0,0,4,1,19,4,4,3,4,1,1,0,3,27550,0,0,1142,434,1
18100382,1,2,2,0,0,0,0,0,1,2,1,6,5,3,3,1,1,0,4,66240,0,430,850,393,1
18200132,1,1,1,0,0,0,0,0,4,1,10,2,2,1,1,3,3,0,6,2600,0,0,3360,685,1
18200342,1,1,2,0,0,0,0,0,3,2,6,7,3,1,2,1,3,1,5,27140,14000,1183,4332,1716,1
18200352,1,1,1,0,0,0,0,0,3,1,3,5,3,3,1,3,2,1,3,24560,2500,72,1628,400,1
18200362,1,2,3,0,0,0,0,0,3,2,17,2,3,1,2,1,3,1,7,21360,9000,1291,3430,1113,1
18200382,1,1,4,0,0,0,1,1,4,2,6,7,4,2,2,3,3,1,4,4290,500,330,4229,837,1
18300112,1,2,3,0,0,0,0,0,3,2,14,9,5,1,3,3,1,0,4,725,0,0,1606,274,1
18300132,1,2,1,1,0,0,0,0,3,1,20,9,5,2,3,2,1,0,2,6900,0,0,1200,1,1
18300302,1,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,1,4,54500,9847,759,4270,732,2
18300342,1,1,3,0,0,0,0,0,4,2,3,3,2,1,2,1,2,0,7,53658,0,0,4630,868,1
18300362,1,1,2,1,0,0,0,1,4,2,22,11,5,4,2,3,2,1,3,9700,2200,648,1811,362,2
18300372,1,1,3,0,0,0,0,0,4,2,5,2,5,1,2,4,2,0,10,100500,0,0,3800,1113,1
18900121,1,1,3,0,0,0,0,0,3,2,3,5,3,1,2,3,4,1,6,22959,565,33,4611,1484,1
18900131,1,2,1,1,0,0,0,0,3,1,15,9,5,2,3,3,2,0,1,5618,0,0,746,39,1
18900141,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,2,0,1,50,0,0,508,1,2
18900181,1,1,4,0,0,0,0,0,4,2,19,2,3,1,2,3,2,1,3,5060,2000,36,1300,137,1
18900311,1,1,1,1,0,0,0,0,1,1,6,7,5,2,1,4,1,0,2,2600,0,0,1194,31,1
18900321,1,1,2,0,0,0,0,0,1,2,6,7,5,2,2,1,1,0,2,32376,0,30,820,260,1
19100142,1,1,1,0,0,0,0,0,4,1,17,2,1,1,1,2,1,1,7,21860,10000,879,4340,1712,1
19200152,1,2,1,0,0,0,0,1,3,1,22,11,2,4,1,3,2,0,2,780,0,0,565,3,2
19200162,1,2,1,1,0,0,0,0,1,1,22,11,5,4,4,3,2,0,1,1420,0,0,1788,72,2
19300152,1,2,1,0,0,0,0,0,4,1,19,2,1,3,1,3,2,0,4,6130,0,0,1930,58,1
19300182,1,1,1,0,0,0,0,0,4,1,12,2,1,1,1,2,4,0,1,25900,0,0,1760,114,1
19300302,1,1,2,0,0,0,0,0,3,2,3,7,5,1,2,1,3,1,8,25050,8000,600,3690,930,1
19300312,1,2,1,1,0,0,0,0,3,1,17,4,5,2,4,2,2,1,2,7010,7800,600,852,57,1
19300322,1,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,1,1,12020,2328,180,640,92,2
19900171,1,1,2,0,0,0,0,1,3,2,17,8,4,1,3,3,2,1,4,12120,1500,596,2050,431,1
20000222,0,2,1,1,0,0,0,0,4,1,22,11,5,4,1,3,1,0,1,4500,0,0,918,150,2
20000272,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,3,3,0,1,1070,0,0,546,2,2
20000312,0,1,2,0,0,0,0,0,4,2,17,8,5,1,2,3,2,1,5,6360,1100,336,2602,601,1
20000322,0,2,2,0,0,0,0,0,1,2,9,4,5,3,3,1,2,0,8,22400,0,0,2078,1422,1
20000362,0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,3,64720,0,0,1644,655,1
20100222,0,2,1,1,0,0,0,0,1,1,22,11,5,4,4,2,2,0,2,1530,0,0,1170,15,2
20100242,0,2,1,1,0,0,0,0,1,1,17,9,5,3,3,1,1,1,2,40100,7100,925,864,361,1
20100272,0,1,3,0,0,1,0,1,3,2,7,5,1,3,4,3,1,0,4,1303,0,0,2475,85,1
20100312,0,1,4,0,0,0,0,0,4,2,3,3,5,3,2,1,1,1,7,63026,910,490,3700,1178,1
20100342,0,1,2,1,0,0,0,1,2,2,22,11,5,4,2,1,1,0,6,36150,0,0,1814,827,2
20100362,0,2,2,0,0,0,0,0,1,2,22,11,5,4,3,1,1,0,5,46190,0,300,3141,1026,2
20100372,0,1,1,0,0,0,0,0,3,1,22,11,5,4,4,3,1,0,2,590,0,0,1384,17,2
20100392,0,1,3,0,0,0,0,0,2,2,3,8,5,3,2,1,2,1,4,31853,474,294,1868,172,1
20200252,0,1,1,0,0,0,0,0,4,1,19,2,5,3,4,1,1,1,4,23900,6000,296,2500,681,1
20200262,0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,4,0,1,38174,0,0,1074,248,1
20200292,0,1,1,1,0,0,0,0,1,1,22,11,5,4,4,1,3,0,3,31500,0,0,961,19,2
20200322,0,1,1,0,0,0,0,0,2,1,22,11,5,4,4,3,4,0,1,305,0,0,930,1,2
20200342,0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,2,2,0,1,605,0,0,836,81,1
20200352,0,1,1,1,0,0,0,1,3,1,22,11,5,4,4,1,2,0,3,16120,0,0,1063,49,2
20200362,0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,3,1,2,9592,2530,30,1196,58,2
20200382,0,1,1,1,0,0,0,0,1,1,1,6,5,3,4,3,1,0,2,7550,0,0,1434,9,1
20200392,0,1,4,0,0,0,0,0,4,3,2,7,4,1,2,1,2,0,9,38139,0,0,3750,1402,1
20300212,0,1,1,1,0,0,0,0,1,1,22,11,5,4,1,3,1,1,1,14,10,30,732,0,2
20300222,0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,2,0,7,71850,0,0,3170,688,2
20300242,0,2,1,0,0,0,0,0,4,1,7,5,4,1,4,3,1,0,3,3022,0,0,1404,207,1
20300252,0,1,2,0,0,0,0,0,3,2,19,4,4,3,2,4,2,0,4,3500,0,0,2400,550,1
20300282,0,1,1,1,0,0,0,1,2,1,22,11,5,4,1,3,1,0,2,210,0,0,1178,38,2
20300312,0,1,2,1,0,0,0,0,1,2,1,6,5,3,2,1,1,1,5,74241,2000,2,1307,309,1
20300322,0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,1,0,2,17066,0,0,1400,20,2
20300332,0,1,2,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,1,27444,0,0,1482,143,2
20300372,0,1,2,1,0,0,0,0,3,2,17,9,5,2,2,3,3,1,1,1052,433,100,1518,45,1
20900211,0,2,1,0,0,0,0,0,3,1,9,4,4,2,1,3,1,0,1,3060,0,0,1461,608,1
20900231,0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,3,1,0,1,330,0,0,434,0,2
20900241,0,1,4,0,0,0,0,0,4,2,3,8,3,1,2,1,2,1,7,34918,9700,540,4900,1208,1
20900251,0,1,3,0,0,0,0,0,4,2,6,1,5,1,2,1,2,1,8,57480,1850,13,4928,1091,1
20900321,0,2,2,0,0,1,0,0,3,2,9,4,2,2,3,2,2,1,3,18910,12000,674,1487,658,1
20900361,0,1,2,0,0,0,0,1,2,2,6,9,5,2,2,1,1,1,5,87100,500,0,3010,233,1
20900371,0,2,2,0,0,0,0,0,4,2,16,3,2,1,1,1,2,1,3,11889,2313,1001,1223,541,1
20900381,0,1,2,0,0,0,0,0,1,2,22,11,4,4,2,1,2,0,1,9000,0,0,1090,121,1
21000222,0,1,3,0,0,0,0,0,1,2,1,6,5,3,2,1,3,0,8,99570,0,0,2700,1643,1
21000232,0,1,2,0,0,0,0,0,2,2,6,9,5,2,2,1,1,0,4,22850,0,60,1794,155,1
21000262,0,1,3,0,0,0,0,0,4,2,22,11,5,4,2,1,1,0,5,42680,0,0,2212,611,2
21000282,0,1,4,0,0,0,0,0,3,2,22,11,4,4,2,1,2,1,6,26270,464,151,3462,405,1
21000292,0,1,3,0,0,0,0,0,4,2,3,7,3,1,2,1,2,1,6,27461,35,65,2880,904,1
21000322,0,2,1,1,0,0,0,0,1,1,15,9,5,2,3,4,1,0,1,19197,0,0,1411,27,1
21000342,0,1,1,0,0,0,0,0,3,1,8,8,4,3,1,3,2,1,4,22700,1000,954,2350,115,1
21000372,0,1,2,1,0,0,0,0,1,2,17,9,5,2,2,1,1,0,2,8620,0,0,783,104,1
21000382,0,2,1,0,0,0,0,0,1,1,9,9,5,2,3,2,3,1,1,19000,1410,1000,1740,195,1
21000392,0,1,1,0,0,0,0,0,3,1,14,9,5,2,4,1,1,1,2,15240,120,60,1770,450,1
21100202,0,2,1,0,0,0,0,0,2,1,22,11,5,4,4,2,3,0,1,2350,0,0,754,0,2
21100212,0,1,1,1,0,0,0,0,1,1,6,9,5,2,4,3,1,1,1,1225,800,0,1500,32,1
21100252,0,1,3,0,0,0,0,0,1,2,22,11,5,4,2,1,3,1,3,14320,1296,280,1240,321,2
21100272,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,1,1,15330,140,0,714,29,2
21100312,0,1,2,0,0,0,0,0,4,2,9,4,3,3,2,3,1,1,8,16266,6540,983,2273,645,1
21100332,0,1,3,0,0,0,0,0,3,2,19,4,5,3,2,3,2,1,6,8920,270,210,3976,65,1
21100342,0,1,1,0,0,0,0,0,3,1,6,9,3,2,1,2,2,1,3,7010,2135,410,1685,391,1
21100362,0,2,1,1,0,0,0,1,1,1,22,11,5,4,3,3,3,0,1,5,0,0,1034,7,2
21100372,0,2,5,0,0,0,0,0,4,2,17,3,3,1,2,2,2,1,5,14074,11700,560,3360,953,1
21100382,0,1,2,0,0,0,0,0,3,2,11,5,5,3,2,3,2,1,8,47524,1000,360,4930,903,1
21100392,0,2,1,0,0,0,0,0,3,1,22,11,5,4,4,1,1,0,3,4542,0,180,1430,142,1
21200202,0,2,3,0,0,1,0,0,4,2,19,3,4,1,3,4,1,1,8,5060,2800,416,3960,1638,1
21200222,0,1,1,0,0,0,0,0,2,1,6,9,3,2,1,3,1,0,3,50,0,205,1594,75,1
21200272,0,2,2,0,0,0,0,0,4,2,7,3,4,1,3,1,2,0,5,32041,0,0,2276,977,1
21200332,0,1,2,0,0,0,0,0,1,2,6,9,5,2,2,3,1,1,8,8484,532,358,2878,537,1
21200342,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,2,11300,0,0,1418,7,2
21200352,0,2,1,0,0,0,0,0,2,1,22,11,4,4,4,3,2,0,1,12574,0,20,2603,27,1
21200362,0,1,2,0,0,0,0,0,4,2,22,11,5,4,2,1,2,0,4,21608,0,70,2560,381,2
21200392,0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,2,1,3,34996,40,350,1415,175,1
21300212,0,1,6,0,0,0,0,0,2,2,14,7,3,2,2,3,1,1,3,450,7850,655,1316,294,1
21300242,0,2,1,0,0,0,0,0,4,1,17,3,1,1,1,3,1,0,3,6200,0,0,2035,346,1
21300262,0,1,2,1,0,0,0,0,2,2,22,11,5,4,2,1,1,1,4,18354,3000,0,1276,229,2
21300342,0,2,5,0,0,1,0,0,2,2,22,11,3,4,4,3,2,1,7,4085,1000,18,3218,212,1
21300352,0,1,1,0,0,0,0,0,4,1,14,4,3,1,4,3,2,1,6,7150,3400,251,2082,1016,1
21300362,0,2,2,0,0,0,0,0,4,2,11,3,1,1,2,2,2,1,8,44885,7000,180,1772,1578,1
21300382,0,1,1,1,0,0,0,0,2,1,22,11,5,4,4,3,2,0,1,272,0,0,641,1,2
21900201,0,2,1,1,0,0,0,0,4,1,22,11,5,4,3,1,2,0,2,52645,0,0,1434,46,2
21900211,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,2,0,2,9620,0,0,760,20,2
21900281,0,1,3,0,0,0,0,0,4,2,7,3,4,1,2,3,2,1,7,43094,2000,0,4317,949,1
21900301,0,1,2,1,0,0,0,0,3,2,1,6,5,3,2,1,1,0,3,18498,0,0,1566,151,1
21900331,0,1,1,0,0,0,0,0,2,1,7,9,4,1,1,3,1,1,5,3810,1000,1180,2374,1053,1
21900341,0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,1,1,0,1,3857,0,0,1075,31,1
21900371,0,2,1,1,0,0,0,0,1,1,22,11,5,4,4,1,1,0,1,510,0,0,663,3,2
22000222,0,1,2,0,0,0,0,0,3,2,9,4,3,3,2,3,1,1,2,12125,1300,240,1454,313,1
22000272,0,1,2,0,0,0,0,1,4,2,22,11,4,4,2,3,2,0,2,1350,0,0,950,50,2
22000282,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,2,0,1,20,0,0,408,1,2
22000292,0,2,1,0,0,0,0,0,4,1,3,2,1,1,1,3,2,0,6,11170,0,0,1576,1004,1
22000332,0,1,2,1,0,0,0,0,1,2,22,11,5,4,2,1,1,0,3,14127,0,0,1606,79,1
22000362,0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,3,12300,0,0,1363,38,1
22100202,0,1,4,0,0,0,0,0,4,2,7,3,4,1,2,1,2,1,8,58388,7500,820,4620,1746,1
22100212,0,1,1,0,0,0,0,0,4,1,6,8,4,3,4,3,2,0,5,13850,0,450,2054,674,1
22100232,0,1,1,1,0,0,0,1,4,1,22,11,5,4,1,2,1,0,1,308,0,0,779,0,2
22100242,0,2,1,0,0,0,0,0,1,1,9,4,5,3,3,1,1,0,2,38466,0,0,516,319,1
22100262,0,2,1,0,0,0,0,0,4,1,13,2,1,1,1,3,1,1,3,3455,80,80,1910,317,1
22100272,0,2,1,1,0,0,0,1,3,1,22,11,5,4,3,3,2,0,3,2230,0,0,2718,1,2
22100282,0,1,3,0,0,0,0,0,3,2,8,9,4,3,2,1,2,1,6,59592,7250,1220,2579,902,1
22100302,0,2,1,1,0,0,0,1,1,1,7,5,5,3,3,1,1,1,5,64106,1600,608,2665,911,1
22100332,0,2,1,1,0,0,0,0,3,1,22,11,5,4,3,4,2,0,1,30,0,0,948,14,2
22100352,0,1,2,0,0,0,0,0,1,2,6,9,4,2,2,1,1,0,4,11158,0,0,1894,517,1
22100362,0,1,1,0,0,0,0,1,3,1,6,9,3,2,1,3,1,1,1,450,1000,0,1730,135,1
22100372,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,4060,0,0,490,11,2
22200202,0,1,2,1,0,0,0,0,3,2,22,11,5,4,2,1,1,0,2,35581,0,0,1057,26,2
22200222,0,1,2,1,0,0,0,0,4,2,22,11,5,4,2,1,1,1,6,70990,2000,0,1056,315,2
22200242,0,2,3,0,0,1,0,0,3,2,19,4,3,3,4,1,2,1,2,40900,8720,420,1450,437,1
22200252,0,1,1,1,0,0,0,0,2,1,8,8,5,3,4,1,3,1,4,17380,1350,1258,1838,340,1
22200262,0,1,3,0,0,0,0,0,4,2,8,8,5,1,2,3,1,1,6,5730,30,660,3477,234,1
22200272,0,1,1,0,0,0,0,0,4,1,19,4,3,3,1,3,1,0,5,31649,0,0,1732,315,1
22200292,0,1,2,0,0,0,0,0,3,2,6,9,4,2,4,3,2,0,4,518,0,0,1530,184,1
22200302,0,2,1,1,0,0,0,0,1,1,17,9,5,2,3,1,1,0,1,6860,0,0,1198,53,1
22200312,0,1,2,0,0,0,0,0,1,2,22,11,5,4,2,1,4,0,5,52450,0,10,3991,861,2
22200382,0,2,3,0,0,0,0,1,1,2,15,9,5,2,4,1,1,1,7,20553,7600,800,2562,1162,1
22300202,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,4,3,0,1,70,0,0,746,1,2
22300212,0,1,2,1,0,0,0,0,1,2,17,9,5,2,2,2,3,0,2,3800,0,0,617,49,1
22300232,0,1,1,0,0,0,0,0,4,1,8,8,3,1,1,1,2,0,7,85240,0,0,1744,1255,1
22300282,0,1,2,0,0,0,0,0,3,2,22,11,5,4,2,1,2,1,4,46150,12000,760,2764,708,2
22300332,0,1,2,0,0,0,0,0,2,2,14,9,5,1,2,1,1,0,6,7800,0,0,3630,581,1
22300342,0,1,1,0,0,0,0,0,2,1,14,2,5,1,4,1,3,0,5,11050,0,0,1566,277,1
22300352,0,1,3,0,0,0,0,0,3,2,7,5,4,3,2,4,3,1,5,7180,739,271,3365,578,1
22300362,0,1,2,1,0,0,0,0,3,2,7,5,5,3,2,3,1,1,6,19200,635,931,1914,97,1
22300382,0,1,2,0,0,0,0,0,3,2,1,6,5,3,2,1,1,1,5,10450,1837,412,3372,197,1
22300392,0,1,2,0,0,0,0,0,2,2,1,6,4,3,4,1,1,0,3,17119,0,0,1929,186,1
22900211,0,2,1,0,0,0,0,0,2,1,18,9,4,1,4,2,1,1,2,10743,3500,500,758,169,1
22900221,0,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,1,1,2,83705,1800,0,1766,423,2
22900241,0,1,2,1,0,0,0,1,3,2,22,11,5,4,2,1,2,0,2,27300,0,0,1780,63,2
22900261,0,1,2,1,0,0,0,0,2,2,6,7,5,2,2,1,1,0,2,32900,0,0,1840,258,1
22900271,0,1,1,1,0,0,0,0,4,1,22,11,5,4,4,4,2,0,2,1560,0,0,1280,141,2
22900281,0,2,3,0,0,0,0,0,1,2,14,4,5,2,3,1,2,0,5,22419,0,100,2780,242,1
22900301,0,2,1,1,0,0,0,0,1,1,22,11,5,4,3,1,1,0,1,4030,0,0,466,1,1
22900341,0,1,2,1,0,0,0,1,1,2,1,6,5,3,2,1,1,0,2,25165,0,0,1528,42,1
23000212,0,1,4,0,0,0,0,1,3,2,3,8,3,3,2,1,2,1,8,47407,1687,312,3810,981,1
23000222,0,2,2,0,0,0,0,0,4,2,17,4,4,1,4,1,2,0,7,25482,0,0,2477,1018,1
23000252,0,2,2,0,0,0,0,0,3,2,22,11,5,4,2,1,3,1,6,17550,3034,252,2306,846,1
23100232,0,1,3,0,0,0,0,1,4,2,22,11,5,4,2,1,2,1,5,86060,6025,330,3310,1097,2
